# x y
1.047805900 0.000076595
1.047835580 0.000574422
1.047962637 0.001057481
1.048148864 0.001521215
1.048371656 0.001968681
1.048627168 0.002398475
1.048910744 0.002810241
1.049203395 0.003215700
1.049502721 0.003616245
1.049808748 0.004010518
1.050120029 0.004401809
1.050435649 0.004789706
1.050758753 0.005169697
1.051083307 0.005549594
1.051415365 0.005923397
1.051753905 0.006291425
1.052091927 0.006659922
1.052436625 0.007022178
1.052787308 0.007378643
1.053138571 0.007734533
1.053496709 0.008083513
1.053859096 0.008428078
1.054222557 0.008771513
1.054591955 0.009108536
1.054965118 0.009441407
1.055340598 0.009771628
1.055723452 0.010093309
1.056107638 0.010413386
1.056494917 0.010729710
1.056889175 0.011037288
1.057283735 0.011344491
1.057683810 0.011644453
1.058089780 0.011936410
1.058495528 0.012228668
1.058907918 0.012511477
1.059323867 0.012789030
1.059741620 0.013063842
1.060165967 0.013328370
1.060592244 0.013589790
1.061021759 0.013845829
1.061457632 0.014090898
1.061894084 0.014334945
1.062335505 0.014569856
1.062781633 0.014795736
1.063228270 0.015020571
1.063681202 0.015232459
1.064136253 0.015439774
1.064593664 0.015641798
1.065056345 0.015831448
1.065519866 0.016019060
1.065987502 0.016196119
1.066458571 0.016363887
1.066930559 0.016528993
1.067407114 0.016680441
1.067885002 0.016827661
1.068365034 0.016967676
1.068848976 0.017093537
1.069333051 0.017218914
1.069820235 0.017331487
1.070309486 0.017434879
1.070799590 0.017533996
1.071292454 0.017618410
1.071785781 0.017700137
1.072280691 0.017771475
1.072777202 0.017830875
1.073273971 0.017887919
1.073772252 0.017929749
1.074270949 0.017966555
1.074770161 0.017995096
1.075269978 0.018010247
1.075769835 0.018023778
1.076269861 0.018022126
1.076769833 0.018013198
1.077269642 0.017998197
1.077768714 0.017967185
1.078267775 0.017935807
1.078765652 0.017889529
1.079262768 0.017835422
1.079759314 0.017776566
1.080253749 0.017701904
1.080747953 0.017625666
1.081240011 0.017536775
1.081730213 0.017438010
1.082219720 0.017335938
1.082705746 0.017218426
1.083191002 0.017097686
1.083673869 0.016967824
1.084153681 0.016826992
1.084632864 0.016684125
1.085107612 0.016527097
1.085581250 0.016366730
1.086051925 0.016197915
1.086518814 0.016018847
1.086984633 0.015837034
1.087445141 0.015642192
1.087904164 0.015443821
1.088359812 0.015237866
1.088810512 0.015021258
1.089260632 0.014803473
1.089704597 0.014573390
1.090146218 0.014338824
1.090584876 0.014098778
1.091017442 0.013847916
1.091449234 0.013595729
1.091874567 0.013332788
1.092296998 0.013065204
1.092716573 0.012793173
1.093128742 0.012510052
1.093540104 0.012225744
1.093946539 0.011934454
1.094347022 0.011635012
1.094745970 0.011333536
1.095137919 0.011023030
1.095527197 0.010709162
1.095913188 0.010391266
1.096291259 0.010063993
1.096669353 0.009736740
1.097041325 0.009402557
1.097407773 0.009062312
1.097773510 0.008721300
1.098132458 0.008373172
1.098488672 0.008022224
1.098841783 0.007668164
1.099187934 0.007307294
1.099534169 0.006946502
1.099874107 0.006579773
1.100210148 0.006209469
1.100545655 0.005838678
1.100874787 0.005462227
1.101201820 0.005083939
1.101526292 0.004703467
1.101845365 0.004318441
1.102163813 0.003932902
1.102478174 0.003544025
1.102787582 0.003151194
1.103097631 0.002758868
1.103402699 0.002362660
1.103704225 0.001963745
1.104005239 0.001564445
1.104301825 0.001161849
1.104596586 0.000757908
1.104888786 0.000352120
1.105177197 -0.000056385
1.105465782 -0.000464727
1.105751032 -0.000875218
1.106030768 -0.001287343
1.106311190 -0.001700356
1.106590797 -0.002114867
1.106867184 -0.002531562
1.107139565 -0.002950883
1.107409286 -0.003371954
1.107679613 -0.003792646
1.107949772 -0.004213433
1.108216387 -0.004636473
1.108479007 -0.005062018
1.108738753 -0.005489315
1.108997715 -0.005917086
1.109257138 -0.006344578
1.109515317 -0.006772825
1.109770590 -0.007202814
1.110022232 -0.007634929
1.110271603 -0.008068363
1.110521772 -0.008501338
1.110772077 -0.008934231
1.111019794 -0.009368613
1.111264316 -0.009804803
1.111506312 -0.010242395
1.111748016 -0.010680151
1.111990232 -0.011117625
1.112230361 -0.011556242
1.112467279 -0.011996608
1.112702019 -0.012438138
1.112936192 -0.012879966
1.113171195 -0.013321355
1.113405418 -0.013763156
1.113636854 -0.014206427
1.113865563 -0.014651111
1.114092806 -0.015096543
1.114320900 -0.015541543
1.114548825 -0.015986627
1.114773342 -0.016433434
1.114995387 -0.016881487
1.115217057 -0.017329720
1.115438688 -0.017777969
1.115660067 -0.018226345
1.115880637 -0.018675121
1.116099547 -0.019124708
1.116316235 -0.019575368
1.116532319 -0.020026320
1.116748720 -0.020477119
1.116963808 -0.020928546
1.117176769 -0.021380982
1.117387959 -0.021834245
1.117599141 -0.022287513
1.117810810 -0.022740554
1.118020449 -0.023194534
1.118228213 -0.023649381
1.118435822 -0.024104297
1.118643037 -0.024559388
1.118850089 -0.025014557
